"Kod";"Nazwa";"Rodzaje towarów";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2400000;"ŚLĄSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2009";0,00;"zł";"";
2400000;"ŚLĄSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2010";0,00;"zł";"";
2400000;"ŚLĄSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2011";0,00;"zł";"";
2400000;"ŚLĄSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2012";0,00;"zł";"";
2400000;"ŚLĄSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2013";18,36;"zł";"";
2400000;"ŚLĄSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2014";16,72;"zł";"";
2400000;"ŚLĄSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2015";15,60;"zł";"";
2400000;"ŚLĄSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2016";15,97;"zł";"";
2400000;"ŚLĄSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2017";16,92;"zł";"";
2400000;"ŚLĄSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2018";15,26;"zł";"";
2400000;"ŚLĄSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2019";13,48;"zł";"";
2400000;"ŚLĄSKIE";"sól warzona biała workowana - za 1kg";"1999";0,00;"zł";"";
2400000;"ŚLĄSKIE";"sól warzona biała workowana - za 1kg";"2000";0,00;"zł";"";
2400000;"ŚLĄSKIE";"sól warzona biała workowana - za 1kg";"2001";0,00;"zł";"";
2400000;"ŚLĄSKIE";"sól warzona biała workowana - za 1kg";"2002";0,00;"zł";"";
2400000;"ŚLĄSKIE";"sól warzona biała workowana - za 1kg";"2003";0,00;"zł";"";
2400000;"ŚLĄSKIE";"sól warzona biała workowana - za 1kg";"2004";0,00;"zł";"";
2400000;"ŚLĄSKIE";"sól warzona biała workowana - za 1kg";"2005";0,27;"zł";"";
2400000;"ŚLĄSKIE";"sól warzona biała workowana - za 1kg";"2006";0,28;"zł";"";
2400000;"ŚLĄSKIE";"sól warzona biała workowana - za 1kg";"2007";0,29;"zł";"";
2400000;"ŚLĄSKIE";"sól warzona biała workowana - za 1kg";"2008";0,29;"zł";"";
2400000;"ŚLĄSKIE";"sól warzona biała workowana - za 1kg";"2009";0,28;"zł";"";
2400000;"ŚLĄSKIE";"sól warzona biała workowana - za 1kg";"2010";0,29;"zł";"";
2400000;"ŚLĄSKIE";"sól warzona biała workowana - za 1kg";"2011";0,36;"zł";"";
2400000;"ŚLĄSKIE";"sól warzona biała workowana - za 1kg";"2012";0,38;"zł";"";
2400000;"ŚLĄSKIE";"sól warzona biała workowana - za 1kg";"2013";0,39;"zł";"";
2400000;"ŚLĄSKIE";"sól warzona biała workowana - za 1kg";"2014";0,39;"zł";"";
2400000;"ŚLĄSKIE";"sól warzona biała workowana - za 1kg";"2015";0,39;"zł";"";
2400000;"ŚLĄSKIE";"sól warzona biała workowana - za 1kg";"2016";0,38;"zł";"";
2400000;"ŚLĄSKIE";"sól warzona biała workowana - za 1kg";"2017";0,37;"zł";"";
2400000;"ŚLĄSKIE";"sól warzona biała workowana - za 1kg";"2018";0,38;"zł";"";
2400000;"ŚLĄSKIE";"sól warzona biała workowana - za 1kg";"2019";0,46;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"jaja kurze świeże - za 1szt.";"1999";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"jaja kurze świeże - za 1szt.";"2000";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"jaja kurze świeże - za 1szt.";"2001";0,00;"zł";"#";
2600000;"ŚWIĘTOKRZYSKIE";"jaja kurze świeże - za 1szt.";"2002";0,00;"zł";"#";
2600000;"ŚWIĘTOKRZYSKIE";"jaja kurze świeże - za 1szt.";"2003";0,00;"zł";"#";
2600000;"ŚWIĘTOKRZYSKIE";"jaja kurze świeże - za 1szt.";"2004";0,00;"zł";"#";
2600000;"ŚWIĘTOKRZYSKIE";"jaja kurze świeże - za 1szt.";"2005";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"jaja kurze świeże - za 1szt.";"2006";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"jaja kurze świeże - za 1szt.";"2007";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"jaja kurze świeże - za 1szt.";"2008";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"jaja kurze świeże - za 1szt.";"2009";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"jaja kurze świeże - za 1szt.";"2010";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"jaja kurze świeże - za 1szt.";"2011";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"jaja kurze świeże - za 1szt.";"2012";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"jaja kurze świeże - za 1szt.";"2013";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"jaja kurze świeże - za 1szt.";"2014";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"jaja kurze świeże - za 1szt.";"2015";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"jaja kurze świeże - za 1szt.";"2016";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"jaja kurze świeże - za 1szt.";"2017";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"jaja kurze świeże - za 1szt.";"2018";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"jaja kurze świeże - za 1szt.";"2019";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"1999";1,80;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2000";2,27;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2001";2,10;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2002";2,10;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2003";1,89;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2004";2,82;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2005";2,49;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2006";2,57;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2007";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2008";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2009";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2010";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2011";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2012";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2013";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2014";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2015";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2016";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2017";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2018";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2019";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"1999";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2000";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2001";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2002";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2003";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2004";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2005";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2006";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2007";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2008";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2009";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2010";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2011";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2012";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2013";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2014";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2015";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2016";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2017";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2018";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2019";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sól warzona biała workowana - za 1kg";"1999";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sól warzona biała workowana - za 1kg";"2000";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sól warzona biała workowana - za 1kg";"2001";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sól warzona biała workowana - za 1kg";"2002";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sól warzona biała workowana - za 1kg";"2003";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sól warzona biała workowana - za 1kg";"2004";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sól warzona biała workowana - za 1kg";"2005";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sól warzona biała workowana - za 1kg";"2006";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sól warzona biała workowana - za 1kg";"2007";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sól warzona biała workowana - za 1kg";"2008";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sól warzona biała workowana - za 1kg";"2009";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sól warzona biała workowana - za 1kg";"2010";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sól warzona biała workowana - za 1kg";"2011";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sól warzona biała workowana - za 1kg";"2012";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sól warzona biała workowana - za 1kg";"2013";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sól warzona biała workowana - za 1kg";"2014";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sól warzona biała workowana - za 1kg";"2015";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sól warzona biała workowana - za 1kg";"2016";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sól warzona biała workowana - za 1kg";"2017";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sól warzona biała workowana - za 1kg";"2018";0,00;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"sól warzona biała workowana - za 1kg";"2019";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"jaja kurze świeże - za 1szt.";"1999";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"jaja kurze świeże - za 1szt.";"2000";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"jaja kurze świeże - za 1szt.";"2001";0,00;"zł";"#";
2800000;"WARMIŃSKO-MAZURSKIE";"jaja kurze świeże - za 1szt.";"2002";0,00;"zł";"#";
2800000;"WARMIŃSKO-MAZURSKIE";"jaja kurze świeże - za 1szt.";"2003";0,00;"zł";"#";
2800000;"WARMIŃSKO-MAZURSKIE";"jaja kurze świeże - za 1szt.";"2004";0,00;"zł";"#";
2800000;"WARMIŃSKO-MAZURSKIE";"jaja kurze świeże - za 1szt.";"2005";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"jaja kurze świeże - za 1szt.";"2006";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"jaja kurze świeże - za 1szt.";"2007";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"jaja kurze świeże - za 1szt.";"2008";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"jaja kurze świeże - za 1szt.";"2009";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"jaja kurze świeże - za 1szt.";"2010";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"jaja kurze świeże - za 1szt.";"2011";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"jaja kurze świeże - za 1szt.";"2012";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"jaja kurze świeże - za 1szt.";"2013";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"jaja kurze świeże - za 1szt.";"2014";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"jaja kurze świeże - za 1szt.";"2015";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"jaja kurze świeże - za 1szt.";"2016";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"jaja kurze świeże - za 1szt.";"2017";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"jaja kurze świeże - za 1szt.";"2018";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"jaja kurze świeże - za 1szt.";"2019";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"1999";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2000";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2001";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2002";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2003";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2004";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2005";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2006";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2007";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2008";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2009";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2010";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2011";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2012";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2013";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2014";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2015";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2016";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2017";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2018";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2019";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"1999";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2000";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2001";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2002";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2003";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2004";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2005";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2006";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2007";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2008";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2009";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2010";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2011";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2012";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2013";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2014";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2015";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2016";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2017";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2018";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"czekolada naturalna pełna bez dodatków - za 1kg";"2019";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sól warzona biała workowana - za 1kg";"1999";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sól warzona biała workowana - za 1kg";"2000";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sól warzona biała workowana - za 1kg";"2001";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sól warzona biała workowana - za 1kg";"2002";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sól warzona biała workowana - za 1kg";"2003";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sól warzona biała workowana - za 1kg";"2004";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sól warzona biała workowana - za 1kg";"2005";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sól warzona biała workowana - za 1kg";"2006";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sól warzona biała workowana - za 1kg";"2007";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sól warzona biała workowana - za 1kg";"2008";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sól warzona biała workowana - za 1kg";"2009";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sól warzona biała workowana - za 1kg";"2010";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sól warzona biała workowana - za 1kg";"2011";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sól warzona biała workowana - za 1kg";"2012";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sól warzona biała workowana - za 1kg";"2013";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sól warzona biała workowana - za 1kg";"2014";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sól warzona biała workowana - za 1kg";"2015";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sól warzona biała workowana - za 1kg";"2016";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sól warzona biała workowana - za 1kg";"2017";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sól warzona biała workowana - za 1kg";"2018";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sól warzona biała workowana - za 1kg";"2019";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"jaja kurze świeże - za 1szt.";"1999";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"jaja kurze świeże - za 1szt.";"2000";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"jaja kurze świeże - za 1szt.";"2001";0,00;"zł";"#";
3000000;"WIELKOPOLSKIE";"jaja kurze świeże - za 1szt.";"2002";0,00;"zł";"#";
3000000;"WIELKOPOLSKIE";"jaja kurze świeże - za 1szt.";"2003";0,00;"zł";"#";
3000000;"WIELKOPOLSKIE";"jaja kurze świeże - za 1szt.";"2004";0,00;"zł";"#";
3000000;"WIELKOPOLSKIE";"jaja kurze świeże - za 1szt.";"2005";0,21;"zł";"";
3000000;"WIELKOPOLSKIE";"jaja kurze świeże - za 1szt.";"2006";0,17;"zł";"";
3000000;"WIELKOPOLSKIE";"jaja kurze świeże - za 1szt.";"2007";0,20;"zł";"";
3000000;"WIELKOPOLSKIE";"jaja kurze świeże - za 1szt.";"2008";0,20;"zł";"";
3000000;"WIELKOPOLSKIE";"jaja kurze świeże - za 1szt.";"2009";0,25;"zł";"";
3000000;"WIELKOPOLSKIE";"jaja kurze świeże - za 1szt.";"2010";0,24;"zł";"";
3000000;"WIELKOPOLSKIE";"jaja kurze świeże - za 1szt.";"2011";0,23;"zł";"";
3000000;"WIELKOPOLSKIE";"jaja kurze świeże - za 1szt.";"2012";0,38;"zł";"";
3000000;"WIELKOPOLSKIE";"jaja kurze świeże - za 1szt.";"2013";0,33;"zł";"";
3000000;"WIELKOPOLSKIE";"jaja kurze świeże - za 1szt.";"2014";0,29;"zł";"";
3000000;"WIELKOPOLSKIE";"jaja kurze świeże - za 1szt.";"2015";0,29;"zł";"";
3000000;"WIELKOPOLSKIE";"jaja kurze świeże - za 1szt.";"2016";0,26;"zł";"";
3000000;"WIELKOPOLSKIE";"jaja kurze świeże - za 1szt.";"2017";0,35;"zł";"";
3000000;"WIELKOPOLSKIE";"jaja kurze świeże - za 1szt.";"2018";0,30;"zł";"";
3000000;"WIELKOPOLSKIE";"jaja kurze świeże - za 1szt.";"2019";0,29;"zł";"";
3000000;"WIELKOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"1999";1,84;"zł";"";
3000000;"WIELKOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2000";2,25;"zł";"";
3000000;"WIELKOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2001";2,07;"zł";"";
3000000;"WIELKOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2002";2,15;"zł";"";
3000000;"WIELKOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2003";1,96;"zł";"";
3000000;"WIELKOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2004";2,69;"zł";"";
3000000;"WIELKOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2005";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2006";2,65;"zł";"";
3000000;"WIELKOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2007";2,47;"zł";"";
3000000;"WIELKOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2008";2,17;"zł";"";
3000000;"WIELKOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2009";2,42;"zł";"";
3000000;"WIELKOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2010";2,03;"zł";"";
3000000;"WIELKOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2011";2,78;"zł";"";
3000000;"WIELKOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2012";2,97;"zł";"";
3000000;"WIELKOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2013";3,00;"zł";"";
3000000;"WIELKOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2014";2,13;"zł";"";
3000000;"WIELKOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2015";1,88;"zł";"";
3000000;"WIELKOPOLSKIE";"cukier biały z buraków cukrowych, workowany - za 1kg";"2016";2,26;"zł";"";
