"Kod";"Nazwa";"Rodzaje towarów";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2800000;"WARMIŃSKO-MAZURSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2018";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2019";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"1999";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2000";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2001";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2002";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2003";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2004";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2005";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2006";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2007";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2008";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2009";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2010";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2011";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2012";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2013";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2014";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2015";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2016";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2017";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2018";0,00;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2019";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"1999";3,01;"zł";"";
3000000;"WIELKOPOLSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2000";3,10;"zł";"";
3000000;"WIELKOPOLSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2001";3,41;"zł";"";
3000000;"WIELKOPOLSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2002";3,58;"zł";"";
3000000;"WIELKOPOLSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2003";3,50;"zł";"";
3000000;"WIELKOPOLSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2004";3,24;"zł";"";
3000000;"WIELKOPOLSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2005";3,45;"zł";"";
3000000;"WIELKOPOLSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2006";3,69;"zł";"";
3000000;"WIELKOPOLSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2007";3,96;"zł";"";
3000000;"WIELKOPOLSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2008";4,27;"zł";"";
3000000;"WIELKOPOLSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2009";4,62;"zł";"";
3000000;"WIELKOPOLSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2010";4,60;"zł";"";
3000000;"WIELKOPOLSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2011";4,61;"zł";"";
3000000;"WIELKOPOLSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2012";4,84;"zł";"";
3000000;"WIELKOPOLSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2013";4,11;"zł";"";
3000000;"WIELKOPOLSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2014";3,67;"zł";"";
3000000;"WIELKOPOLSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2015";3,27;"zł";"";
3000000;"WIELKOPOLSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2016";3,54;"zł";"";
3000000;"WIELKOPOLSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2017";3,22;"zł";"";
3000000;"WIELKOPOLSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2018";3,79;"zł";"";
3000000;"WIELKOPOLSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2019";4,03;"zł";"";
3000000;"WIELKOPOLSKIE";"koncentrat pomidorowy 30% - za 1kg";"1999";7,56;"zł";"";
3000000;"WIELKOPOLSKIE";"koncentrat pomidorowy 30% - za 1kg";"2000";7,22;"zł";"";
3000000;"WIELKOPOLSKIE";"koncentrat pomidorowy 30% - za 1kg";"2001";9,04;"zł";"";
3000000;"WIELKOPOLSKIE";"koncentrat pomidorowy 30% - za 1kg";"2002";9,19;"zł";"";
3000000;"WIELKOPOLSKIE";"koncentrat pomidorowy 30% - za 1kg";"2003";10,48;"zł";"";
3000000;"WIELKOPOLSKIE";"koncentrat pomidorowy 30% - za 1kg";"2004";8,45;"zł";"";
3000000;"WIELKOPOLSKIE";"koncentrat pomidorowy 30% - za 1kg";"2005";8,67;"zł";"";
3000000;"WIELKOPOLSKIE";"koncentrat pomidorowy 30% - za 1kg";"2006";8,21;"zł";"";
3000000;"WIELKOPOLSKIE";"koncentrat pomidorowy 30% - za 1kg";"2007";8,71;"zł";"";
3000000;"WIELKOPOLSKIE";"koncentrat pomidorowy 30% - za 1kg";"2008";8,81;"zł";"";
3000000;"WIELKOPOLSKIE";"koncentrat pomidorowy 30% - za 1kg";"2009";10,50;"zł";"";
3000000;"WIELKOPOLSKIE";"koncentrat pomidorowy 30% - za 1kg";"2010";13,09;"zł";"";
3000000;"WIELKOPOLSKIE";"koncentrat pomidorowy 30% - za 1kg";"2011";14,18;"zł";"";
3000000;"WIELKOPOLSKIE";"koncentrat pomidorowy 30% - za 1kg";"2012";15,07;"zł";"";
3000000;"WIELKOPOLSKIE";"koncentrat pomidorowy 30% - za 1kg";"2013";15,59;"zł";"";
3000000;"WIELKOPOLSKIE";"koncentrat pomidorowy 30% - za 1kg";"2014";11,10;"zł";"";
3000000;"WIELKOPOLSKIE";"koncentrat pomidorowy 30% - za 1kg";"2015";11,43;"zł";"";
3000000;"WIELKOPOLSKIE";"koncentrat pomidorowy 30% - za 1kg";"2016";11,60;"zł";"";
3000000;"WIELKOPOLSKIE";"koncentrat pomidorowy 30% - za 1kg";"2017";11,35;"zł";"";
3000000;"WIELKOPOLSKIE";"koncentrat pomidorowy 30% - za 1kg";"2018";10,85;"zł";"";
3000000;"WIELKOPOLSKIE";"koncentrat pomidorowy 30% - za 1kg";"2019";10,27;"zł";"";
3000000;"WIELKOPOLSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"1999";1,89;"zł";"";
3000000;"WIELKOPOLSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2000";2,30;"zł";"";
3000000;"WIELKOPOLSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2001";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2002";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2003";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2004";2,33;"zł";"";
3000000;"WIELKOPOLSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2005";2,76;"zł";"";
3000000;"WIELKOPOLSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2006";2,21;"zł";"";
3000000;"WIELKOPOLSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2007";2,21;"zł";"";
3000000;"WIELKOPOLSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2008";2,66;"zł";"";
3000000;"WIELKOPOLSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2009";3,35;"zł";"";
3000000;"WIELKOPOLSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2010";3,26;"zł";"";
3000000;"WIELKOPOLSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2011";2,92;"zł";"";
3000000;"WIELKOPOLSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2012";3,13;"zł";"";
3000000;"WIELKOPOLSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2013";3,03;"zł";"";
3000000;"WIELKOPOLSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2014";3,09;"zł";"";
3000000;"WIELKOPOLSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2015";3,40;"zł";"";
3000000;"WIELKOPOLSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2016";3,46;"zł";"";
3000000;"WIELKOPOLSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2017";3,71;"zł";"";
3000000;"WIELKOPOLSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2018";3,64;"zł";"";
3000000;"WIELKOPOLSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2019";3,68;"zł";"";
3000000;"WIELKOPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"1999";1,77;"zł";"";
3000000;"WIELKOPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2000";1,99;"zł";"";
3000000;"WIELKOPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2001";1,54;"zł";"";
3000000;"WIELKOPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2002";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2003";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2004";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2005";1,54;"zł";"";
3000000;"WIELKOPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2006";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2007";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2008";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2009";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2010";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2011";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2012";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2013";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2014";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2015";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2016";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2017";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2018";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2019";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"1999";3,24;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2000";3,28;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2001";3,54;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2002";3,66;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2003";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2004";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2005";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2006";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2007";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2008";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2009";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2010";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2011";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2012";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2013";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2014";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2015";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2016";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2017";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2018";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mieszanka mrożona marchew i groszek - za 1kg";"2019";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"1999";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2000";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2001";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2002";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2003";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2004";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2005";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2006";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2007";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2008";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2009";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2010";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2011";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2012";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2013";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2014";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2015";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2016";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2017";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2018";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"koncentrat pomidorowy 30% - za 1kg";"2019";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"1999";2,15;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2000";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2001";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2002";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2003";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2004";2,33;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2005";2,41;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2006";2,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2007";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2008";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2009";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2010";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2011";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2012";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2013";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2014";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2015";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2016";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2017";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2018";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"ogórki konserwowe całe 0,9l - za 1szt.";"2019";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"1999";2,29;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2000";2,63;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2001";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2002";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2003";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2004";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2005";1,69;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2006";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2007";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2008";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2009";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2010";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2011";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2012";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2013";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2014";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2015";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2016";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2017";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2018";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"sok jabłkowy, w opakowaniu kartonowym - za 1l";"2019";0,00;"zł";"";
