"Kod";"Nazwa";"Rodzaje produktów";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
3000000;"WIELKOPOLSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"1999";;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2000";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2001";3,45;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2002";3,51;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2003";2,68;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2004";2,98;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2005";3,03;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2006";2,90;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2007";3,03;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2008";3,49;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2009";3,57;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2010";3,56;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2011";3,90;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2012";4,00;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2013";4,22;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2014";4,26;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2015";4,20;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2016";4,17;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2017";4,23;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2018";4,49;"zł";"";
3000000;"WIELKOPOLSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2019";4,64;"zł";"";
3000000;"WIELKOPOLSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"1999";0,97;"zł";"";
3000000;"WIELKOPOLSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2000";1,05;"zł";"";
3000000;"WIELKOPOLSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2001";0,95;"zł";"";
3000000;"WIELKOPOLSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2002";0,84;"zł";"";
3000000;"WIELKOPOLSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2003";0,90;"zł";"";
3000000;"WIELKOPOLSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2004";0,95;"zł";"";
3000000;"WIELKOPOLSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2005";0,69;"zł";"";
3000000;"WIELKOPOLSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2006";0,81;"zł";"";
3000000;"WIELKOPOLSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2007";1,12;"zł";"";
3000000;"WIELKOPOLSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2008";1,21;"zł";"";
3000000;"WIELKOPOLSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2009";0,85;"zł";"";
3000000;"WIELKOPOLSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2010";1,00;"zł";"";
3000000;"WIELKOPOLSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2011";1,33;"zł";"";
3000000;"WIELKOPOLSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2012";1,34;"zł";"";
3000000;"WIELKOPOLSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2013";1,30;"zł";"";
3000000;"WIELKOPOLSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2014";1,10;"zł";"";
3000000;"WIELKOPOLSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2015";1,10;"zł";"";
3000000;"WIELKOPOLSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2016";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2017";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2018";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2019";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"1999";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2000";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2001";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2002";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2003";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2004";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2005";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2006";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2007";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2008";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2009";1,17;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2010";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2011";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2012";2,44;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2013";2,59;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2014";3,27;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2015";3,34;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2016";3,68;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2017";3,61;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2018";3,58;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2019";3,68;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza gryczana prażona cała - za 1kg";"1999";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza gryczana prażona cała - za 1kg";"2000";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza gryczana prażona cała - za 1kg";"2001";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza gryczana prażona cała - za 1kg";"2002";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza gryczana prażona cała - za 1kg";"2003";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza gryczana prażona cała - za 1kg";"2004";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza gryczana prażona cała - za 1kg";"2005";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza gryczana prażona cała - za 1kg";"2006";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza gryczana prażona cała - za 1kg";"2007";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza gryczana prażona cała - za 1kg";"2008";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza gryczana prażona cała - za 1kg";"2009";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza gryczana prażona cała - za 1kg";"2010";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza gryczana prażona cała - za 1kg";"2011";0,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza gryczana prażona cała - za 1kg";"2012";5,00;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza gryczana prażona cała - za 1kg";"2013";5,50;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza gryczana prażona cała - za 1kg";"2014";5,81;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza gryczana prażona cała - za 1kg";"2015";5,72;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza gryczana prażona cała - za 1kg";"2016";6,51;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza gryczana prażona cała - za 1kg";"2017";6,28;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza gryczana prażona cała - za 1kg";"2018";5,95;"zł";"";
3000000;"WIELKOPOLSKIE";"kasza gryczana prażona cała - za 1kg";"2019";5,76;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb 1kg";"1999";1,20;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb 1kg";"2000";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb 1kg";"2001";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb 1kg";"2002";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb 1kg";"2003";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb 1kg";"2004";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb 1kg";"2005";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb 1kg";"2006";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb 1kg";"2007";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb 1kg";"2008";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb 1kg";"2009";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb 1kg";"2010";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb 1kg";"2011";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb 1kg";"2012";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb 1kg";"2013";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb 1kg";"2014";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb 1kg";"2015";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb 1kg";"2016";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb 1kg";"2017";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb 1kg";"2018";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb 1kg";"2019";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"1999";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2000";1,45;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2001";2,02;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2002";1,82;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2003";2,06;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2004";3,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2005";2,90;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2006";2,98;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2007";3,35;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2008";3,69;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2009";3,68;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2010";3,56;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2011";3,84;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2012";3,67;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2013";3,61;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2014";3,64;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2015";3,64;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2016";3,74;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2017";3,96;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2018";4,31;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"chleb mieszany zwykły (pszenno-żytni) - za 1kg";"2019";4,31;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"1999";1,05;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2000";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2001";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2002";0,79;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2003";0,84;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2004";0,99;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2005";0,69;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2006";0,77;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2007";1,09;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2008";1,19;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2009";0,82;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2010";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2011";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2012";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2013";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2014";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2015";0,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2016";1,06;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2017";1,08;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2018";1,19;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"mąka pszenna "Poznańska", workowana - za 1kg";"2019";1,24;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"1999";0,99;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2000";1,35;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2001";1,24;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2002";1,13;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2003";1,14;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2004";1,22;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2005";1,04;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2006";1,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2007";1,22;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2008";1,69;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2009";1,54;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2010";1,45;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2011";2,08;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2012";2,26;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2013";2,33;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2014";2,21;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2015";1,98;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2016";1,86;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2017";1,83;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2018";1,87;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza jęczmienna "Mazurska" - za 1kg";"2019";1,91;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza gryczana prażona cała - za 1kg";"1999";3,17;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza gryczana prażona cała - za 1kg";"2000";3,22;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza gryczana prażona cała - za 1kg";"2001";2,50;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza gryczana prażona cała - za 1kg";"2002";2,36;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza gryczana prażona cała - za 1kg";"2003";2,53;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza gryczana prażona cała - za 1kg";"2004";2,88;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza gryczana prażona cała - za 1kg";"2005";2,65;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza gryczana prażona cała - za 1kg";"2006";2,63;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza gryczana prażona cała - za 1kg";"2007";3,70;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza gryczana prażona cała - za 1kg";"2008";3,73;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza gryczana prażona cała - za 1kg";"2009";3,30;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza gryczana prażona cała - za 1kg";"2010";5,11;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza gryczana prażona cała - za 1kg";"2011";7,36;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza gryczana prażona cała - za 1kg";"2012";6,29;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza gryczana prażona cała - za 1kg";"2013";5,70;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza gryczana prażona cała - za 1kg";"2014";4,13;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza gryczana prażona cała - za 1kg";"2015";4,26;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza gryczana prażona cała - za 1kg";"2016";5,60;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza gryczana prażona cała - za 1kg";"2017";5,00;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza gryczana prażona cała - za 1kg";"2018";4,95;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"kasza gryczana prażona cała - za 1kg";"2019";4,97;"zł";"";
